guid/image	labels	scores	boxes
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.5609172582626343, 0.4704822599887848, 0.2386770248413086, 0.2149413824081421, 0.19097334146499634]	[[0.4082319140434265, 0.4410310387611389, 0.42961007356643677, 0.45468831062316895], [0.4005797207355499, 0.5199346542358398, 0.42334482073783875, 0.532465934753418], [0.4022518992424011, 0.5602477192878723, 0.4218263626098633, 0.5737274289131165], [0.39392760396003723, 0.6397604942321777, 0.421349436044693, 0.6684668064117432], [0.39950090646743774, 0.5979589819908142, 0.43044769763946533, 0.6305695176124573]]
/rob535-fall2021-final-project-data//est/	[0, 2, 0, 0, 2]	[0.10766980051994324, 0.07321295142173767, 0.06820023059844971, 0.06755673885345459, 0.06687098741531372]	[[0.32794708013534546, 0.9121476411819458, 0.4729686379432678, 0.958008885383606], [0.4155690670013428, 0.45970264077186584, 0.43354493379592896, 0.4764508903026581], [0.4239763915538788, 0.596819281578064, 0.46125921607017517, 0.6182693243026733], [0.3861824870109558, 0.7224453091621399, 0.4075801372528076, 0.7347390055656433], [0.33896178007125854, 0.9283038377761841, 0.46841007471084595, 1.0]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 9]	[0.23841333389282227, 0.2029215395450592, 0.10151830315589905, 0.10018998384475708, 0.09113550186157227]	[[0.37434646487236023, 0.02941330522298813, 0.4137290418148041, 0.13385063409805298], [0.3866964280605316, 0.38423752784729004, 0.40482446551322937, 0.40891188383102417], [0.38770437240600586, 0.3435680568218231, 0.4087270498275757, 0.3641531765460968], [0.39155247807502747, 0.28236833214759827, 0.4131219685077667, 0.3094470798969269], [0.22940105199813843, 0.3278246223926544, 0.35177505016326904, 0.3527734577655792]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.31896039843559265, 0.2832905054092407, 0.279029905796051, 0.1513155698776245, 0.12988582253456116]	[[0.4409373700618744, 0.32998618483543396, 0.4681675136089325, 0.3660794198513031], [0.4342242479324341, 0.2866383194923401, 0.4621243476867676, 0.3141542077064514], [0.4393032193183899, 0.018669473007321358, 0.46573686599731445, 0.05966392159461975], [0.4390610158443451, 0.04560357332229614, 0.4640837609767914, 0.09279951453208923], [0.4456166625022888, 0.371899276971817, 0.48025649785995483, 0.4092290699481964]]
/rob535-fall2021-final-project-data//est/	[2, 9, 2, 2, 2]	[0.14522802829742432, 0.13721483945846558, 0.12872430682182312, 0.11346784234046936, 0.10071411728858948]	[[0.43728622794151306, 0.4043663442134857, 0.45645084977149963, 0.42198386788368225], [0.2770217955112457, 0.7546163201332092, 0.3164843022823334, 0.7852775454521179], [0.40873345732688904, 0.394976407289505, 0.4302873909473419, 0.413351446390152], [0.39827707409858704, 0.16165846586227417, 0.42324212193489075, 0.19699552655220032], [0.3780249357223511, 0.010538984090089798, 0.4117303490638733, 0.050777219235897064]]
/rob535-fall2021-final-project-data//est/	[9, 2, 9, 2, 9]	[0.130397766828537, 0.09881004691123962, 0.08277735114097595, 0.07080811262130737, 0.06692862510681152]	[[0.3624524772167206, 0.5999637246131897, 0.38088682293891907, 0.6098888516426086], [0.4291907846927643, 0.588351845741272, 0.46033743023872375, 0.6152306795120239], [0.3558521866798401, 0.5807431936264038, 0.36905884742736816, 0.5887813568115234], [0.4046805500984192, 0.5687703490257263, 0.4208398461341858, 0.5796088576316833], [0.29974883794784546, 0.5729515552520752, 0.3262791037559509, 0.586736798286438]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.14823126792907715, 0.13670295476913452, 0.12911105155944824, 0.12046518921852112, 0.1204347312450409]	[[0.3745400905609131, 0.4426484704017639, 0.3995180130004883, 0.46766477823257446], [0.3541387617588043, 0.55503910779953, 0.367920845746994, 0.5665329098701477], [0.3809612989425659, 0.37997967004776, 0.4122135043144226, 0.42574143409729004], [0.3736213743686676, 0.557287871837616, 0.39574894309043884, 0.5778396725654602], [0.38735640048980713, 0.5986583232879639, 0.40735113620758057, 0.6244405508041382]]
/rob535-fall2021-final-project-data//est/	[0, 7, 2, 2, 7]	[0.2929239273071289, 0.2558821737766266, 0.16303232312202454, 0.13991719484329224, 0.09371626377105713]	[[0.39416131377220154, 0.34556880593299866, 0.432852178812027, 0.3584122359752655], [0.3136522173881531, 0.0, 0.6980023980140686, 0.1851571500301361], [0.28592604398727417, 0.0, 0.6953486800193787, 0.18684209883213043], [0.37967249751091003, 0.18903884291648865, 0.426226407289505, 0.21408236026763916], [0.0612817108631134, 0.0028139427304267883, 0.7050560712814331, 0.16372451186180115]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 7, 2]	[0.2306864857673645, 0.18875738978385925, 0.18748095631599426, 0.15860024094581604, 0.11143547296524048]	[[0.44589370489120483, 0.48102355003356934, 0.466671347618103, 0.5098097324371338], [0.3982066214084625, 0.1765511929988861, 0.44688478112220764, 0.2117411196231842], [0.3985164165496826, 0.1597665548324585, 0.45666003227233887, 0.2180778682231903], [0.3985164165496826, 0.1597665548324585, 0.45666003227233887, 0.2180778682231903], [0.451982706785202, 0.4578438699245453, 0.46976223587989807, 0.48459306359291077]]
/rob535-fall2021-final-project-data//est/	[0, 36, 0, 9, 2]	[0.37131527066230774, 0.2822120785713196, 0.20909926295280457, 0.1661243438720703, 0.16467896103858948]	[[0.3935074806213379, 0.5049741864204407, 0.42029255628585815, 0.5181387066841125], [0.07210736721754074, 0.5766201615333557, 0.09126406162977219, 0.591248095035553], [0.38386958837509155, 0.3997768759727478, 0.42380720376968384, 0.41447484493255615], [0.3053620457649231, 0.45603275299072266, 0.32064729928970337, 0.462171733379364], [0.39542287588119507, 0.44309377670288086, 0.422288715839386, 0.456984281539917]]
/rob535-fall2021-final-project-data//est/	[0, 0, 37, 0, 8]	[0.22089576721191406, 0.11785772442817688, 0.09012523293495178, 0.08721572160720825, 0.08509120345115662]	[[0.39264363050460815, 0.28987783193588257, 0.4248088598251343, 0.30570507049560547], [0.27337417006492615, 0.9585705995559692, 0.3347996771335602, 0.986916184425354], [0.06360305100679398, 0.759074866771698, 0.08218418806791306, 0.7803298830986023], [0.40806859731674194, 0.5545849204063416, 0.4230782985687256, 0.5656276345252991], [0.014430075883865356, 0.6503006219863892, 0.5086803436279297, 0.8956059217453003]]
/rob535-fall2021-final-project-data//est/	[0, 2, 9, 36, 2]	[0.4024171829223633, 0.230658620595932, 0.21249964833259583, 0.18921002745628357, 0.18220064043998718]	[[0.38164374232292175, 0.5019702911376953, 0.4060518443584442, 0.5147016048431396], [0.3874092102050781, 0.44208064675331116, 0.40941184759140015, 0.4609302580356598], [0.21211741864681244, 0.3885682225227356, 0.26029691100120544, 0.40673279762268066], [0.06865625083446503, 0.5663430690765381, 0.08402834832668304, 0.5791609287261963], [0.38189050555229187, 0.3238530457019806, 0.4152350127696991, 0.3513794243335724]]
/rob535-fall2021-final-project-data//est/	[9, 9, 0, 0, 2]	[0.15820521116256714, 0.06753578782081604, 0.06666454672813416, 0.06550717353820801, 0.06509238481521606]	[[0.3503197133541107, 0.5964455008506775, 0.3743605315685272, 0.6086738705635071], [0.34718525409698486, 0.5757143497467041, 0.3715304136276245, 0.5859750509262085], [0.3974244296550751, 0.19068630039691925, 0.4229072034358978, 0.20580996572971344], [0.3845542073249817, 0.2399420440196991, 0.4142645597457886, 0.25850698351860046], [0.4089449346065521, 0.4565807580947876, 0.4294481575489044, 0.4765878915786743]]
/rob535-fall2021-final-project-data//est/	[9, 2, 2, 2, 9]	[0.43537700176239014, 0.2692250609397888, 0.19906273484230042, 0.19533288478851318, 0.13287431001663208]	[[0.2739778161048889, 0.24735905230045319, 0.32951414585113525, 0.2674424946308136], [0.38664934039115906, 0.5597269535064697, 0.406546026468277, 0.5789241790771484], [0.39249691367149353, 0.5876323580741882, 0.41265150904655457, 0.6146175265312195], [0.3925962448120117, 0.45464879274368286, 0.41136980056762695, 0.4683017134666443], [0.36518728733062744, 0.5350492000579834, 0.37651002407073975, 0.5405464172363281]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.31155890226364136, 0.15229114890098572, 0.1235608160495758, 0.07706272602081299, 0.06816530227661133]	[[0.41891956329345703, 0.15379445254802704, 0.45734649896621704, 0.22084902226924896], [0.4022408425807953, 0.3686227798461914, 0.43103721737861633, 0.4161025285720825], [0.3994026780128479, 0.2866535782814026, 0.43541085720062256, 0.31633251905441284], [0.40449535846710205, 0.17003951966762543, 0.43617159128189087, 0.2183293253183365], [0.4019697904586792, 0.42910611629486084, 0.43241560459136963, 0.4710184931755066]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.11920279264450073, 0.09698840975761414, 0.06731325387954712, 0.05936241149902344, 0.052268922328948975]	[[0.4029581844806671, 0.37352609634399414, 0.42171499133110046, 0.4002559185028076], [0.3962046205997467, 0.42994067072868347, 0.4199541509151459, 0.47581061720848083], [0.40827974677085876, 0.35247042775154114, 0.42211154103279114, 0.369763046503067], [0.3845914304256439, 0.479255348443985, 0.4172200858592987, 0.5483824610710144], [0.4336598813533783, 0.29038089513778687, 0.45990821719169617, 0.31855255365371704]]
/rob535-fall2021-final-project-data//est/	[0, 0, 2, 2, 2]	[0.4414505362510681, 0.27932876348495483, 0.23492389917373657, 0.2269633412361145, 0.18950772285461426]	[[0.4141507148742676, 0.22712577879428864, 0.45450538396835327, 0.2480127066373825], [0.4203338325023651, 0.20916053652763367, 0.45016178488731384, 0.22257235646247864], [0.4137744605541229, 0.19245249032974243, 0.4292964041233063, 0.20483747124671936], [0.4141507148742676, 0.22712577879428864, 0.45450538396835327, 0.2480127066373825], [0.40647533535957336, 0.30494004487991333, 0.43088147044181824, 0.32152658700942993]]
/rob535-fall2021-final-project-data//est/	[0, 0, 2, 37, 0]	[0.21211928129196167, 0.06994426250457764, 0.06554672122001648, 0.05379939079284668, 0.053659677505493164]	[[0.40700674057006836, 0.5181810259819031, 0.43678754568099976, 0.5324745774269104], [0.4196794927120209, 0.5185720920562744, 0.44248083233833313, 0.530189037322998], [0.42291855812072754, 0.28142642974853516, 0.4375686049461365, 0.3034381866455078], [0.12335271388292313, 0.3585744798183441, 0.2505861818790436, 0.3977991044521332], [0.42322394251823425, 0.5540837645530701, 0.4355158507823944, 0.5620517134666443]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 0, 0]	[0.32081156969070435, 0.2351234257221222, 0.1827200949192047, 0.14416664838790894, 0.10393917560577393]	[[0.38617852330207825, 0.5511615872383118, 0.4086143672466278, 0.5714251399040222], [0.3900943100452423, 0.38924935460090637, 0.41565999388694763, 0.40320006012916565], [0.38125067949295044, 0.5981848239898682, 0.41112303733825684, 0.6232202053070068], [0.3832426369190216, 0.3509722650051117, 0.4057709276676178, 0.365834504365921], [0.37987998127937317, 0.5184698104858398, 0.40090426802635193, 0.5322664976119995]]
/rob535-fall2021-final-project-data//est/	[0, 40, 0, 63, 0]	[0.5186500549316406, 0.08625772595405579, 0.0730944275856018, 0.06365743279457092, 0.06044629216194153]	[[0.39767971634864807, 0.27185243368148804, 0.4996718466281891, 0.313957154750824], [0.4735870063304901, 0.28130456805229187, 0.5006603002548218, 0.3092748820781708], [0.28000062704086304, 0.23769569396972656, 0.5005887150764465, 0.3378608822822571], [0.2665223479270935, 0.10220314562320709, 0.4785630702972412, 0.25013893842697144], [0.37968018651008606, 0.2703607678413391, 0.45013609528541565, 0.3125302791595459]]
/rob535-fall2021-final-project-data//est/	[0, 0, 0, 0, 7]	[0.5661177039146423, 0.5190891027450562, 0.2395121157169342, 0.19746792316436768, 0.1520932912826538]	[[0.3922274708747864, 0.4928179979324341, 0.43535661697387695, 0.5130631923675537], [0.3832034766674042, 0.4542792737483978, 0.4441467225551605, 0.4902138411998749], [0.404479056596756, 0.6654108762741089, 0.4925086796283722, 0.7339810132980347], [0.4243118166923523, 0.6452385783195496, 0.48704129457473755, 0.6997032761573792], [0.3832034766674042, 0.4542792737483978, 0.4441467225551605, 0.4902138411998749]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 9, 2]	[0.7275121808052063, 0.19196674227714539, 0.1668531894683838, 0.12404876947402954, 0.12365400791168213]	[[0.424180805683136, 0.11936288326978683, 0.4532166123390198, 0.14858393371105194], [0.42340120673179626, 0.24083490669727325, 0.44667795300483704, 0.2648255527019501], [0.4202427864074707, 0.1349727213382721, 0.4346926212310791, 0.15272468328475952], [0.2763819694519043, 0.23181334137916565, 0.31259340047836304, 0.2435286045074463], [0.42224618792533875, 0.24042269587516785, 0.43651655316352844, 0.25500473380088806]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 0]	[0.750778079032898, 0.5673201084136963, 0.5167949199676514, 0.48519888520240784, 0.1532001495361328]	[[0.3895401656627655, 0.5880752801895142, 0.4201377332210541, 0.6231082677841187], [0.4017152786254883, 0.5162909030914307, 0.4215551018714905, 0.529820442199707], [0.400219589471817, 0.5576900243759155, 0.4178714454174042, 0.5714508295059204], [0.40492182970046997, 0.45038238167762756, 0.422870397567749, 0.4660610854625702], [0.4017152786254883, 0.5162909030914307, 0.4215551018714905, 0.529820442199707]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 0, 2]	[0.4147619307041168, 0.19718891382217407, 0.191331148147583, 0.157274067401886, 0.1517907679080963]	[[0.4008885622024536, 0.4514240622520447, 0.4363439083099365, 0.48042386770248413], [0.40287429094314575, 0.3381337523460388, 0.42331451177597046, 0.35639554262161255], [0.3755728602409363, 0.3647159934043884, 0.42802202701568604, 0.4029357433319092], [0.4008885622024536, 0.4514240622520447, 0.4363439083099365, 0.48042386770248413], [0.4065733850002289, 0.48135989904403687, 0.4338310658931732, 0.4987550377845764]]
/rob535-fall2021-final-project-data//est/	[2, 2, 0, 0, 0]	[0.5309072732925415, 0.5026100873947144, 0.44763436913490295, 0.4317047894001007, 0.3049479126930237]	[[0.3844229578971863, 0.42878878116607666, 0.4157986044883728, 0.4628010392189026], [0.3921312987804413, 0.5357575416564941, 0.4328467547893524, 0.5623825788497925], [0.38142263889312744, 0.6256535053253174, 0.42577052116394043, 0.6375733613967896], [0.39540499448776245, 0.5188263654708862, 0.4240519404411316, 0.5314559936523438], [0.3921312987804413, 0.5357575416564941, 0.4328467547893524, 0.5623825788497925]]
/rob535-fall2021-final-project-data//est/	[9, 84, 2, 9, 84]	[0.10748553276062012, 0.07028204202651978, 0.06583213806152344, 0.06521430611610413, 0.06512528657913208]	[[0.2730509638786316, 0.35239365696907043, 0.32416146993637085, 0.3673088252544403], [0.012445641681551933, 0.20280346274375916, 0.07100430130958557, 0.2567487955093384], [0.4029996395111084, 0.3917177617549896, 0.41741687059402466, 0.4090265929698944], [0.24113118648529053, 0.3541644811630249, 0.2709720730781555, 0.3706098794937134], [0.0033407770097255707, 0.15013200044631958, 0.09354379773139954, 0.24928122758865356]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 26, 0]	[0.33339184522628784, 0.23441147804260254, 0.13692626357078552, 0.10791397094726562, 0.09424483776092529]	[[0.39321815967559814, 0.5479328632354736, 0.415560245513916, 0.573354959487915], [0.0791512280702591, 0.35952451825141907, 0.4181098937988281, 0.478363960981369], [0.39215365052223206, 0.5868309736251831, 0.4186954200267792, 0.6186360120773315], [0.1160932183265686, 0.3656764626502991, 0.2508678138256073, 0.43182241916656494], [0.16508810222148895, 0.21573302149772644, 0.32262933254241943, 0.2613023519515991]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 7, 2]	[0.1281312108039856, 0.12126877903938293, 0.0928376317024231, 0.08935368061065674, 0.0829603374004364]	[[0.40746137499809265, 0.061571210622787476, 0.47163984179496765, 0.20801907777786255], [0.44606709480285645, 0.00499001145362854, 0.5561115741729736, 0.07404262572526932], [0.40969693660736084, 0.15970110893249512, 0.4633365869522095, 0.22009846568107605], [0.40969693660736084, 0.15970110893249512, 0.4633365869522095, 0.22009846568107605], [0.4495048522949219, 0.04665842652320862, 0.48079371452331543, 0.12278984487056732]]
/rob535-fall2021-final-project-data//est/	[0, 2, 64, 2, 2]	[0.107820063829422, 0.09419211745262146, 0.09074461460113525, 0.08823660016059875, 0.07529422640800476]	[[0.40488749742507935, 0.18832075595855713, 0.4312644600868225, 0.21394893527030945], [0.41492795944213867, 0.10748128592967987, 0.4488471746444702, 0.15428493916988373], [0.047698259353637695, 0.0, 0.8693552613258362, 0.6000864505767822], [0.40488749742507935, 0.18832075595855713, 0.4312644600868225, 0.21394893527030945], [0.4182018041610718, 0.12788449227809906, 0.4378965497016907, 0.1569279581308365]]
/rob535-fall2021-final-project-data//est/	[27, 2, 27, 27, 63]	[0.13200661540031433, 0.11586710810661316, 0.11323776841163635, 0.11218860745429993, 0.09928649663925171]	[[0.1799164116382599, 0.005725786089897156, 0.3112483024597168, 0.1929815709590912], [0.40423834323883057, 0.513520359992981, 0.4234147071838379, 0.5327804088592529], [0.20203328132629395, 0.0, 0.4156862497329712, 0.17829954624176025], [0.19652444124221802, 0.0, 0.28113308548927307, 0.17686134576797485], [0.4099579155445099, 0.21544721722602844, 0.46308019757270813, 0.36386439204216003]]
